val,DN_TID,x,y,UFID,NAME,SCLS,FMTA
846.00000000000000000,DT_321,126.966,37.561570,ARB03000000000BKA,충정로3가,,
19757.00000000000000000,DT_322,126.955,37.548070,ARB030000000000IX,공덕동,,
2563.00000000000000000,DT_323,126.966,37.575412,ARB030000000003UC,무악동,,
1882.00000000000000000,DT_324,126.972,37.573325,ARB030000000001Q6,내수동,,
8894.00000000000000000,DT_325,127.056,37.561467,ARB030000000003CU,마장동,,
116877.00000000000000000,DT_326,126.875,37.536045,ARB030000000003AS,등촌동,,
21073.00000000000000000,DT_327,127.057,37.540688,ARB030000000005XH,성수동1가,,
765.00000000000000000,DT_328,126.968,37.577299,ARB030000000001XD,누상동,,
199.00000000000000000,DT_329,126.986,37.575202,ARB030000000000DS,견지동,,
517.00000000000000000,DT_330,126.991,37.571982,ARB030000000001AQ,낙원동,,
31610.00000000000000000,DT_331,126.872,37.554550,ARB0300000000004J,가양동,,
6713.00000000000000000,DT_332,126.907,37.524292,ARB0300000000022J,당산동,,
3026.00000000000000000,DT_333,127.016,37.588541,ARB0300000000031J,동소문동3가,,
67.00000000000000000,DT_334,126.985,37.574157,ARB030000000000DS,견지동,,
3463.00000000000000000,DT_335,126.959,37.567906,ARB030000000004UD,북아현동,,
9644.00000000000000000,DT_336,127.021,37.568545,ARB030000000006EZ,숭인동,,
580.00000000000000000,DT_337,126.933,37.545762,ARB030000000000YD,구수동,,
1328.00000000000000000,DT_338,127.008,37.560980,ARB030000000003XF,묵정동,,
844.00000000000000000,DT_339,127.022,37.579774,ARB030000000004J2,보문동5가,,
64.00000000000000000,DT_340,126.988,37.564430,ARB030000000003K2,명동1가,,
2958.00000000000000000,DT_341,126.951,37.532551,ARB030000000003EW,마포동,,
